dateTime,sampleTimeSeconds,LPOPmMid,LPOPm10,ratioPmMid,ratioPm10,concentrationPmMid,concentrationPm2_5,concentrationPm10
2020-08-19 06:26:31.977693,30,8821192,11104320,29.40,37.01,39969.93,29855.30,69825.23
2020-08-19 06:27:01.999197,30,6081040,8421000,20.27,28.07,18141.16,17790.47,35931.64
2020-08-19 06:27:32.020659,30,12556956,14841932,41.86,49.47,95772.98,53851.39,149624.38
2020-08-19 06:28:02.042312,30,12604704,14799144,42.02,49.33,96728.59,51726.52,148455.11
2020-08-19 06:28:32.063783,30,8295784,10802116,27.65,36.01,34733.79,30415.51,65149.30
2020-08-19 06:29:02.085321,30,6208772,8531044,20.70,28.44,18885.81,18124.12,37009.92
2020-08-19 06:29:32.107032,30,12834560,15071320,42.78,50.24,101425.44,54578.75,156004.19
2020-08-19 06:30:02.144110,30,12616628,14906928,42.06,49.69,96968.35,54444.73,151413.08
2020-08-19 06:30:32.165366,30,7106652,9552852,23.69,31.84,24808.98,23413.17,48222.15
2020-08-19 06:31:02.186778,30,8535056,10822272,28.45,36.07,37049.68,28404.18,65453.86
2020-08-19 06:31:32.208417,30,11283880,13450504,37.61,44.84,72716.79,42098.22,114815.01
2020-08-19 06:32:02.230029,30,12338780,14768240,41.13,49.23,91492.07,56122.62,147614.69
2020-08-19 06:32:32.251466,30,11532924,13788900,38.44,45.96,76870.39,45814.46,122684.85
2020-08-19 06:33:02.288639,30,12811764,15138880,42.71,50.46,100952.56,56966.53,157919.09
2020-08-19 06:33:32.310081,30,11657368,13975920,38.86,46.59,79009.15,48185.91,127195.05
2020-08-19 06:34:02.331746,30,12408392,14657948,41.36,48.86,92842.73,51799.71,144642.44
2020-08-19 06:34:32.353242,30,7827544,10275544,26.09,34.25,30520.53,27035.08,57555.62
2020-08-19 06:35:02.374920,30,7002440,9296908,23.34,30.99,24056.54,21146.78,45203.32
2020-08-19 06:35:32.396420,30,12648500,14921464,42.16,49.74,97611.23,54203.99,151815.22
2020-08-19 06:36:02.418065,30,12595532,14827752,41.99,49.43,96544.45,52691.70,149236.14
2020-08-19 06:36:32.454829,30,8315432,10972420,27.72,36.57,34919.71,32835.50,67755.21
2020-08-19 06:37:02.476335,30,7489308,9946460,24.96,33.15,27727.94,25425.94,53153.88
2020-08-19 06:37:32.497506,30,5350192,8396636,17.83,27.99,14305.00,21391.16,35696.16
2020-08-19 06:38:02.503670,30,3549084,7356200,11.83,24.52,7441.82,19242.45,26684.27
2020-08-19 06:38:32.525069,30,6928904,9198232,23.10,30.66,23536.23,20541.71,44077.94
2020-08-19 06:39:02.546443,30,2401852,5744284,8.01,19.15,4484.76,11801.54,16286.30
2020-08-19 06:39:32.583225,30,10953512,13507344,36.51,45.02,67462.16,48648.97,116111.13
2020-08-19 06:40:02.605001,30,12605644,14815348,42.02,49.38,96747.54,52149.77,148897.31
2020-08-19 06:40:32.626134,30,8210940,10946696,27.37,36.49,33939.45,33417.31,67356.77
2020-08-19 06:41:02.647556,30,2507980,5661812,8.36,18.87,4724.90,11130.31,15855.21
2020-08-19 06:41:32.668959,30,2233796,5717348,7.45,19.06,4115.96,12028.57,16144.53
2020-08-19 06:42:02.690239,30,2200028,5287052,7.33,17.62,4043.47,9962.16,14005.62
2020-08-19 06:42:32.711460,30,7035168,9663868,23.45,32.21,24290.94,25286.25,49577.18
2020-08-19 06:43:02.732991,30,9656764,12235392,32.19,40.78,49489.62,40022.84,89512.46
2020-08-19 06:43:32.754605,30,10528980,12836124,35.10,42.79,61124.18,40333.82,101458.00
2020-08-19 06:44:02.776278,30,12374484,14578956,41.25,48.60,92183.02,50356.79,142539.81
2020-08-19 06:44:32.797536,30,6581484,9302860,21.94,31.01,21194.12,24077.74,45271.86
2020-08-19 06:45:02.819075,30,9768200,12103696,32.56,40.35,50876.20,36159.46,87035.66
2020-08-19 06:45:32.840627,30,10869372,13047980,36.23,43.49,66169.50,39761.35,105930.85
2020-08-19 06:46:02.877726,30,12503300,14791092,41.68,49.30,94707.12,53528.68,148235.80
2020-08-19 06:46:32.899130,30,7445172,9785964,24.82,32.62,27378.48,23721.37,51099.85
2020-08-19 06:47:02.905136,30,2266224,5410840,7.55,18.04,4186.07,10411.10,14597.17
2020-08-19 06:47:32.926517,30,2381916,5231668,7.94,17.44,4440.29,9306.69,13746.98
2020-08-19 06:48:02.948040,30,9437036,11528772,31.46,38.43,46838.08,29961.68,76799.76
2020-08-19 06:48:32.969467,30,7408428,9678676,24.69,32.26,27090.14,22669.88,49760.02
2020-08-19 06:49:02.990963,30,2357176,5355744,7.86,17.85,4385.38,9946.19,14331.57
2020-08-19 06:49:33.012152,30,3432772,6119660,11.44,20.40,7101.24,11262.63,18363.87
2020-08-19 06:50:03.033720,30,3563480,6302620,11.88,21.01,7484.70,11963.08,19447.78
2020-08-19 06:50:33.055079,30,3877472,6481476,12.92,21.60,8461.83,12092.66,20554.48
2020-08-19 06:51:03.076528,30,4120764,6961984,13.74,23.21,9277.08,14492.12,23769.21
2020-08-19 06:51:33.097836,30,3787432,6617228,12.62,22.06,8173.26,13253.17,21426.43
2020-08-19 06:52:03.119086,30,2934560,5191536,9.78,17.31,5753.16,7808.69,13561.85
2020-08-19 06:52:33.140380,30,3972932,6547544,13.24,21.83,8775.42,12199.93,20975.35
2020-08-19 06:53:03.161799,30,2369948,4972040,7.90,16.57,4413.69,8168.99,12582.68
2020-08-19 06:53:33.167850,30,3177144,6043404,10.59,20.14,6388.06,11538.08,17926.14
2020-08-19 06:54:03.189059,30,2658900,5251244,8.86,17.50,5076.71,8761.26,13837.97
2020-08-19 06:54:33.210406,30,3750856,6715632,12.50,22.39,8057.99,14018.13,22076.12
2020-08-19 06:55:03.231897,30,3064640,5610008,10.22,18.70,6088.76,9500.20,15588.96
2020-08-19 06:55:33.253145,30,2855524,5501396,9.52,18.34,5554.52,9487.38,15041.90
2020-08-19 06:56:03.274730,30,4099740,6403532,13.67,21.35,9204.53,10861.84,20066.37
2020-08-19 06:56:33.295890,30,5461220,8429280,18.20,28.10,14843.33,21168.64,36011.96
2020-08-19 06:57:03.317412,30,12492196,14784848,41.64,49.28,94487.52,53578.38,148065.89
2020-08-19 06:57:33.338917,30,12706208,15064980,42.35,50.22,98783.11,57042.19,155825.30
2020-08-19 06:58:03.360636,30,12100584,14361876,40.34,47.87,86977.68,49895.37,136873.05
2020-08-19 06:58:33.381948,30,5285376,8242756,17.62,27.48,13997.74,20237.95,34235.69
2020-08-19 06:59:03.403367,30,3487192,5768616,11.62,19.23,7259.30,9155.90,16415.19
2020-08-19 06:59:33.424551,30,5231968,7554764,17.44,25.18,13748.37,14504.12,28252.49
2020-08-19 07:00:03.446214,30,5689532,8190568,18.97,27.30,15999.12,17751.69,33750.81
2020-08-19 07:00:33.467583,30,3198316,6161840,10.66,20.54,6445.35,12164.15,18609.51
2020-08-19 07:01:03.488957,30,5029296,8047384,16.76,26.82,12832.73,19614.44,32447.18
2020-08-19 07:01:33.510543,30,3115868,5890128,10.39,19.63,6223.98,10846.71,17070.69
2020-08-19 07:02:03.531956,30,2899644,5975784,9.67,19.92,5664.93,11879.84,17544.77
2020-08-19 07:02:33.553031,30,2919660,6359340,9.73,21.20,5715.42,14078.21,19793.63
2020-08-19 07:03:03.574842,30,2636684,6082284,8.79,20.27,5024.14,13124.16,18148.30
2020-08-19 07:03:33.596210,30,11595428,13986900,38.65,46.62,77939.27,49524.17,127463.45
2020-08-19 07:04:03.617993,30,12237196,14575396,40.79,48.58,89546.68,52898.90,142445.58
2020-08-19 07:04:33.639515,30,6175288,9478644,20.58,31.60,18688.36,28643.50,47331.86
2020-08-19 07:05:03.661022,30,12375536,14523924,41.25,48.41,92203.45,48884.31,141087.77
2020-08-19 07:05:33.697868,30,12447580,14873460,41.49,49.58,93609.20,56880.89,150490.09
2020-08-19 07:06:03.719769,30,12308340,14585352,41.03,48.62,90905.95,51803.41,142709.36
2020-08-19 07:06:33.741075,30,7761872,10911732,25.87,36.37,29962.22,36855.80,66818.02
2020-08-19 07:07:03.762674,30,12541260,14918500,41.80,49.73,95460.21,56272.93,151733.14
2020-08-19 07:07:33.784222,30,12210748,14369732,40.70,47.90,89045.08,48030.23,137075.31
2020-08-19 07:08:03.805577,30,2780332,6105652,9.27,20.35,5369.10,12913.75,18282.85
2020-08-19 07:08:33.826980,30,3069540,6257328,10.23,20.86,6101.62,13073.36,19174.97
2020-08-19 07:09:03.848384,30,3546616,6600620,11.82,22.00,7434.48,13883.76,21318.24
2020-08-19 07:09:33.869861,30,5244452,7769516,17.48,25.90,13806.35,16220.46,30026.81
2020-08-19 07:10:03.891249,30,5124860,8034780,17.08,26.78,13258.50,19075.80,32334.29
2020-08-19 07:10:33.912493,30,4049292,6737284,13.50,22.46,9032.08,13189.00,22221.07
2020-08-19 07:11:03.934028,30,4862252,7454228,16.21,24.85,12113.51,15336.40,27449.91
2020-08-19 07:11:33.955395,30,5451076,7741668,18.17,25.81,14793.51,14998.55,29792.06
2020-08-19 07:12:03.976729,30,6967292,9454412,23.22,31.51,23806.75,23237.09,47043.84
2020-08-19 07:12:33.998067,30,5405108,8173188,18.02,27.24,14569.37,19021.13,33590.50
2020-08-19 07:13:04.019621,30,11638204,13815968,38.79,46.05,78677.00,44653.46,123330.46
2020-08-19 07:13:34.041124,30,12335832,14636336,41.12,48.79,91435.21,52629.84,144065.05
2020-08-19 07:14:04.062731,30,12365292,14591496,41.22,48.64,92004.80,50867.32,142872.13
2020-08-19 07:14:34.083987,30,3938876,6182068,13.13,20.61,8662.63,10065.58,18728.21
2020-08-19 07:15:04.105410,30,4218168,7243916,14.06,24.15,9618.59,16208.92,25827.51
2020-08-19 07:15:34.127570,30,12524720,14847632,41.75,49.49,95131.47,54649.30,149780.77
2020-08-19 07:16:04.163933,30,12054284,14510052,40.18,48.37,86119.32,54604.18,140723.50
2020-08-19 07:16:34.185453,30,4528040,8191488,15.09,27.30,10765.87,22993.46,33759.33
2020-08-19 07:17:04.206929,30,5025172,7594328,16.75,25.31,12814.60,15758.58,28573.19
2020-08-19 07:17:34.228280,30,6913212,9824472,23.04,32.75,23426.34,28160.86,51587.20
2020-08-19 07:18:04.249868,30,6492876,9345836,21.64,31.15,20626.63,25142.56,45769.19
2020-08-19 07:18:34.271177,30,3879092,7273592,12.93,24.25,8467.08,17584.78,26051.87
2020-08-19 07:19:04.292615,30,6827888,9565440,22.76,31.88,22835.67,25538.70,48374.36
2020-08-19 07:19:34.314187,30,7034736,9823008,23.45,32.74,24287.83,27280.81,51568.64
2020-08-19 07:20:04.335625,30,8152728,10671104,27.18,35.57,33402.52,29792.60,63195.12
2020-08-19 07:20:34.357093,30,4379124,7396420,14.60,24.65,10202.71,16793.68,26996.39
2020-08-19 07:21:04.378604,30,5534640,8743564,18.45,29.15,15207.75,23953.44,39161.20
2020-08-19 07:21:34.399912,30,5801816,8311132,19.34,27.70,16592.32,18286.65,34878.97
2020-08-19 07:22:04.421405,30,6178164,8869268,20.59,29.56,18705.25,21771.83,40477.08
2020-08-19 07:22:34.442672,30,3420764,6796128,11.40,22.65,7066.67,15552.09,22618.75
2020-08-19 07:23:04.464022,30,5560604,8738644,18.54,29.13,15338.26,23772.08,39110.34
2020-08-19 07:23:34.485686,30,10046704,12575588,33.49,41.92,54467.37,41677.58,96144.95
2020-08-19 07:24:04.507273,30,12321252,14746228,41.07,49.15,91154.22,55863.80,147018.02
2020-08-19 07:24:34.528712,30,6765964,9522480,22.55,31.74,22414.23,25442.05,47856.29
2020-08-19 07:25:04.550414,30,12261788,14631872,40.87,48.77,90014.91,53930.93,143945.84
2020-08-19 07:25:34.572055,30,12697888,14918268,42.33,49.73,98613.47,53113.30,151726.77
2020-08-19 07:26:04.608761,30,12120716,14384720,40.40,47.95,87352.87,50108.93,137461.80
2020-08-19 07:26:34.630045,30,6843936,9905688,22.81,33.02,22945.88,29680.50,52626.39
2020-08-19 07:27:04.651655,30,12417076,14789984,41.39,49.30,93012.05,55193.74,148205.80
2020-08-19 07:27:34.673283,30,10872536,12767716,36.24,42.56,66217.78,33825.38,100043.16
2020-08-19 07:28:04.694874,30,10696792,12481336,35.66,41.60,63574.86,30698.38,94273.24
2020-08-19 07:28:34.716195,30,7267308,9870412,24.22,32.90,26004.22,26168.92,52173.14
2020-08-19 07:29:04.737668,30,10791256,12733192,35.97,42.44,64985.65,34348.75,99334.40
2020-08-19 07:29:34.759260,30,10722108,12723804,35.74,42.41,63950.72,35191.66,99142.38
2020-08-19 07:30:04.795998,30,11255824,13303988,37.52,44.35,72259.30,39262.74,111522.04
2020-08-19 07:30:34.817534,30,8444200,10958144,28.15,36.53,36156.98,31376.89,67533.87
2020-08-19 07:31:04.838981,30,12594156,15008188,41.98,50.03,96516.93,57712.71,154229.64
2020-08-19 07:31:34.860720,30,12736500,14871648,42.46,49.57,99402.20,51038.11,150440.31
2020-08-19 07:32:04.882329,30,12010912,14275064,40.04,47.58,85320.63,49331.70,134652.33
2020-08-19 07:32:34.903744,30,5947436,8952296,19.82,29.84,17386.76,23977.56,41364.32
2020-08-19 07:33:04.925286,30,12657340,15015004,42.19,50.05,97790.04,56630.43,154420.47
2020-08-19 07:33:34.961955,30,12728608,14957044,42.43,49.86,99240.70,53561.77,152802.47
2020-08-19 07:34:04.983796,30,12225944,14347124,40.75,47.82,89333.09,47160.76,136493.84
2020-08-19 07:34:35.004950,30,5587304,8623916,18.62,28.75,15473.36,22465.42,37938.77
2020-08-19 07:35:05.026596,30,12146016,14445040,40.49,48.15,87826.07,51198.71,139024.78
2020-08-19 07:35:35.047861,30,7176024,9648096,23.92,32.16,25319.80,24063.15,49382.95
2020-08-19 07:36:05.069194,30,6981796,9316624,23.27,31.06,23909.59,21521.13,45430.71
2020-08-19 07:36:35.090756,30,4096716,6848040,13.66,22.83,9194.12,13780.00,22974.12
2020-08-19 07:37:05.112084,30,8167528,10713088,27.23,35.71,33538.41,30278.19,63816.60
2020-08-19 07:37:35.133623,30,7763444,10280224,25.88,34.27,29975.52,27644.56,57620.08
2020-08-19 07:38:05.155077,30,8150352,10550168,27.17,35.17,33380.71,28048.99,61429.70
2020-08-19 07:38:35.176380,30,4495908,7446708,14.99,24.82,10642.46,16748.12,27390.58
2020-08-19 07:39:05.197738,30,7119916,9544060,23.73,31.81,24906.04,23209.96,48116.00
2020-08-19 07:39:35.219340,30,8477572,10857396,28.26,36.19,36482.98,29503.98,65986.96
2020-08-19 07:40:05.240669,30,9071920,11886012,30.24,39.62,42668.12,40382.71,83050.83
2020-08-19 07:40:35.262067,30,5293420,8180292,17.64,27.27,14035.60,19620.36,33655.95
2020-08-19 07:41:05.283502,30,10281832,12154616,34.27,40.52,57642.25,30345.07,87987.32
2020-08-19 07:41:35.320170,30,9729268,11815236,32.43,39.38,50388.52,31395.58,81784.10
2020-08-19 07:42:05.341608,30,10610580,12638364,35.37,42.13,62307.03,35099.45,97406.48
2020-08-19 07:42:35.363093,30,12373212,14533068,41.24,48.44,92158.27,49170.01,141328.28
2020-08-19 07:43:05.384667,30,11794092,13902220,39.31,46.34,81408.37,43995.61,125403.98
2020-08-19 07:43:35.406227,30,11350912,13621024,37.84,45.40,73818.30,44915.94,118734.24
2020-08-19 07:44:05.427625,30,12341688,14302224,41.14,47.67,91548.23,43796.12,135344.34
2020-08-19 07:44:35.464318,30,7741600,10044516,25.81,33.48,29791.49,24646.97,54438.46
2020-08-19 07:45:05.485919,30,11727880,13936972,39.09,46.46,80240.02,46006.13,126246.15
2020-08-19 07:45:35.507379,30,12559896,14741868,41.87,49.14,95831.60,51068.29,146899.89
2020-08-19 07:46:05.528940,30,12258136,14385992,40.86,47.95,89945.18,47549.37,137494.55
2020-08-19 07:46:35.550235,30,2824896,6094512,9.42,20.32,5478.58,12740.03,18218.61
2020-08-19 07:47:05.571739,30,10801660,12963376,36.01,43.21,65142.48,38985.60,104128.08
2020-08-19 07:47:35.593242,30,12574544,14655808,41.92,48.85,96124.11,48460.98,144585.09
2020-08-19 07:48:05.630499,30,11630416,13822248,38.77,46.07,78542.34,44938.35,123480.70
2020-08-19 07:48:35.651831,30,6594864,9237404,21.98,30.79,21280.85,23241.30,44522.15
2020-08-19 07:49:05.673546,30,11924460,13983820,39.75,46.61,83744.78,43643.45,127388.23
2020-08-19 07:49:35.695140,30,12439328,14768540,41.46,49.23,93447.38,54175.45,147622.83
2020-08-19 07:50:05.716765,30,11504072,13545244,38.35,45.15,76380.56,40600.48,116981.05
2020-08-19 07:50:35.738039,30,2887468,5336144,9.62,17.79,5634.34,8603.64,14237.98
2020-08-19 07:51:05.759458,30,3335056,5943448,11.12,19.81,6823.02,10541.59,17364.61
2020-08-19 07:51:35.781054,30,4513960,7133852,15.05,23.78,10711.66,14296.65,25008.31
2020-08-19 07:52:05.802568,30,5676556,8592588,18.92,28.64,15931.64,21691.86,37623.50
2020-08-19 07:52:35.823882,30,4384276,7217536,14.61,24.06,10221.83,15407.49,25629.31
2020-08-19 07:53:05.845350,30,6016228,8610144,20.05,28.70,17772.10,20027.82,37799.93
2020-08-19 07:53:35.866819,30,6178172,8301332,20.59,27.67,18705.29,16080.92,34786.21
2020-08-19 07:54:05.888111,30,7613876,10089968,25.38,33.63,28732.68,26308.97,55041.65
2020-08-19 07:54:35.909539,30,4271576,7065588,14.24,23.55,9809.64,14700.71,24510.35
2020-08-19 07:55:05.931040,30,5997856,8794440,19.99,29.31,17668.56,22021.27,39689.83
2020-08-19 07:55:35.952420,30,7668620,10271216,25.56,34.24,29182.90,28313.11,57496.01
2020-08-19 07:56:05.974040,30,7515388,9580612,25.05,31.94,27936.03,20622.34,48558.37
2020-08-19 07:56:35.995387,30,4367140,7190744,14.56,23.97,10158.35,15270.87,25429.22
2020-08-19 07:57:06.016990,30,6470316,8846492,21.57,29.49,20484.04,19752.21,40236.25
2020-08-19 07:57:36.038330,30,6136380,8347620,20.45,27.83,18460.94,16765.01,35225.95
2020-08-19 07:58:06.059685,30,7303908,9777868,24.35,32.59,26282.59,24715.21,50997.79
2020-08-19 07:58:36.081152,30,5834480,8710024,19.45,29.03,16768.04,22047.52,38815.55
2020-08-19 07:59:06.102888,30,12617472,14915188,42.06,49.72,96985.37,54656.10,151641.47
2020-08-19 07:59:36.124331,30,12651812,14975368,42.17,49.92,97678.20,55634.48,153312.69
2020-08-19 08:00:06.161114,30,12176864,14350360,40.59,47.83,88405.51,48171.49,136577.00
2020-08-19 08:00:36.182712,30,6520084,8838612,21.73,29.46,20799.62,19353.55,40153.17
2020-08-19 08:01:06.204297,30,11953444,14229744,39.84,47.43,84270.81,49232.28,133503.09
2020-08-19 08:01:36.225893,30,12672304,15073704,42.24,50.25,98093.44,57978.08,156071.52
2020-08-19 08:02:06.247355,30,11326872,13442172,37.76,44.81,73421.84,41204.08,114625.92
2020-08-19 08:02:36.268826,30,12476556,14869864,41.59,49.57,94179.03,56212.25,150391.28
2020-08-19 08:03:06.305582,30,12559612,14918268,41.87,49.73,95825.87,55900.90,151726.77
2020-08-19 08:03:36.327021,30,12667664,14971456,42.23,49.90,97999.32,55204.49,153203.81
2020-08-19 08:04:06.348508,30,12383188,14771720,41.28,49.24,92352.08,55356.97,147709.05
2020-08-19 08:04:36.369973,30,12456236,14725228,41.52,49.08,93779.09,52671.30,146450.39
2020-08-19 08:05:06.391440,30,12027592,14539492,40.09,48.46,85627.13,55870.33,141497.45
2020-08-19 08:05:36.428340,30,12502220,14802604,41.67,49.34,94685.65,53863.70,148549.34
2020-08-19 08:06:06.450058,30,12421060,14673952,41.40,48.91,93090.00,51981.08,145071.08
2020-08-19 08:06:36.471406,30,6124020,9098052,20.41,30.33,18389.14,24567.82,42956.96
2020-08-19 08:07:06.493132,30,12404800,14667676,41.35,48.89,92772.59,52130.22,144902.81
2020-08-19 08:07:36.514746,30,12696548,15013844,42.32,50.05,98586.13,55801.92,154388.05
2020-08-19 08:08:06.536097,30,11537644,13694340,38.46,45.65,76950.73,43497.66,120448.38
2020-08-19 08:08:36.557482,30,6885224,9407616,22.95,31.36,23231.32,23259.95,46491.27
2020-08-19 08:09:06.594507,30,11871352,14351612,39.57,47.84,82787.24,53821.93,136609.17
2020-08-19 08:09:36.615819,30,5140944,8085900,17.14,26.95,13331.20,19462.85,32794.05
2020-08-19 08:10:06.621833,30,5257100,7583652,17.52,25.28,13865.29,14621.10,28486.39
2020-08-19 08:10:36.643034,30,3923320,6613060,13.08,22.04,8611.45,12787.78,21399.23
2020-08-19 08:11:06.664375,30,5772500,8458936,19.24,28.20,16435.84,19864.82,36300.66
2020-08-19 08:11:36.685891,30,7680500,10492548,25.60,34.98,29281.32,31320.14,60601.46
2020-08-19 08:12:06.707341,30,6756240,8987004,22.52,29.96,22348.59,19390.88,41739.47
2020-08-19 08:12:36.728536,30,3669464,6556964,12.23,21.86,7805.47,13230.43,21035.90
2020-08-19 08:13:06.750040,30,6540604,8630392,21.80,28.77,20930.83,17073.37,38004.20
2020-08-19 08:13:36.771375,30,7148340,9223040,23.83,30.74,25114.99,19243.90,44358.88
2020-08-19 08:14:06.792923,30,7250740,9849364,24.17,32.83,25878.97,26025.12,51904.09
2020-08-19 08:14:36.814147,30,3776364,6564172,12.59,21.88,8138.26,12944.05,21082.31
2020-08-19 08:15:06.835775,30,5731380,8741528,19.10,29.14,16218.26,22921.85,39140.11
2020-08-19 08:15:36.857136,30,8006004,10233284,26.69,34.11,32077.67,24898.11,56975.78
2020-08-19 08:16:06.878446,30,7527132,9620600,25.09,32.07,28030.15,21015.60,49045.75
2020-08-19 08:16:36.899775,30,5131560,7978052,17.11,26.59,13288.74,18541.12,31829.86
2020-08-19 08:17:06.921257,30,6631032,9382556,22.10,31.28,21516.65,24680.70,46197.35
2020-08-19 08:17:36.942684,30,8451648,10868784,28.17,36.23,36229.55,29930.95,66160.51
2020-08-19 08:18:06.979406,30,8446676,11084308,28.16,36.95,36181.10,33327.16,69508.26
2020-08-19 08:18:37.000881,30,5580940,8227736,18.60,27.43,15441.07,18654.53,34095.61
2020-08-19 08:19:07.022445,30,8361716,10706852,27.87,35.69,35360.69,28363.34,63724.03
2020-08-19 08:19:37.043902,30,8090464,10603996,26.97,35.35,32835.32,29375.62,62210.94
2020-08-19 08:20:07.065462,30,8557648,10651536,28.53,35.51,37274.23,25632.74,62906.97
2020-08-19 08:20:37.086917,30,13059604,15057476,43.53,50.19,106180.32,49433.37,155613.69
2020-08-19 08:21:07.108325,30,12509552,14811924,41.70,49.37,94830.71,53973.02,148803.73
2020-08-19 08:21:37.129913,30,12280432,14573004,40.93,48.58,90370.98,52011.21,142382.19
2020-08-19 08:22:07.166705,30,12018364,14083664,40.06,46.95,85457.52,44388.64,129846.16
2020-08-19 08:22:37.188312,30,7021952,9930904,23.41,33.10,24196.07,28756.08,52952.16
2020-08-19 08:23:07.209777,30,12515732,14746780,41.72,49.16,94953.20,52079.77,147032.97
2020-08-19 08:23:37.231251,30,12742164,14912788,42.47,49.71,99518.29,52056.82,151575.11
2020-08-19 08:24:07.252766,30,11623292,13918888,38.74,46.40,78419.23,47388.12,125807.35
2020-08-19 08:24:37.274025,30,8144616,10488592,27.15,34.96,33328.19,27216.69,60544.88
2020-08-19 08:25:07.295363,30,12520928,14798756,41.74,49.33,95056.24,53388.38,148444.63
2020-08-19 08:25:37.332329,30,12504436,14733116,41.68,49.11,94729.46,51934.09,146663.55
2020-08-19 08:26:07.353848,30,8513300,10414052,28.38,34.71,36834.45,22651.90,59486.35
2020-08-19 08:26:37.374811,30,3598480,6339884,11.99,21.13,7589.64,12084.83,19674.47
2020-08-19 08:27:07.396203,30,9104200,10742608,30.35,35.81,43025.18,21231.11,64256.29
2020-08-19 08:27:37.417708,30,9498668,10984368,31.66,36.61,47570.89,20369.99,67940.88
2020-08-19 08:28:07.439170,30,9954948,11612184,33.18,38.71,53264.14,24963.50,78227.64
2020-08-19 08:28:37.460455,30,4521392,7485272,15.07,24.95,10740.25,16955.59,27695.83
2020-08-19 08:29:07.481981,30,9010960,10859900,30.04,36.20,41999.89,24025.18,66025.07
2020-08-19 08:29:37.503530,30,10002632,11525200,33.34,38.42,53886.99,22852.02,76739.01
2020-08-19 08:30:07.524969,30,9177456,11249640,30.59,37.50,43843.70,28315.09,72158.79
2020-08-19 08:30:37.546402,30,4031024,6335972,13.44,21.12,8970.20,10680.37,19650.58
2020-08-19 08:31:07.567723,30,7021628,9502400,23.41,31.67,24193.75,23421.81,47615.56
2020-08-19 08:31:37.589010,30,8040676,10456376,26.80,34.85,32387.06,27698.66,60085.72
2020-08-19 08:32:07.610818,30,7333392,9418792,24.44,31.40,26508.49,20114.28,46622.77
2020-08-19 08:32:37.632281,30,8419916,11510428,28.07,38.37,35921.16,40567.09,76488.24
2020-08-19 08:33:07.653784,30,9901916,12867796,33.01,42.89,52577.77,49540.14,102117.91
2020-08-19 08:33:37.690463,30,12675532,15451632,42.25,51.51,98158.84,68841.39,167000.23
2020-08-19 08:34:07.711746,30,7917588,10283444,26.39,34.28,31298.82,26365.64,57664.46
2020-08-19 08:34:37.733057,30,7600336,10633280,25.33,35.44,28622.14,34016.88,62639.02
2020-08-19 08:35:07.754574,30,9228584,11931000,30.76,39.77,44421.82,39441.41,83863.23
2020-08-19 08:35:37.776189,30,10433300,13036456,34.78,43.45,59758.38,45925.61,105683.98
2020-08-19 08:36:07.797526,30,9893968,12398320,32.98,41.33,52475.45,40170.86,92646.30
2020-08-19 08:36:37.818854,30,4061480,7278820,13.54,24.26,9073.53,17018.00,26091.53
2020-08-19 08:37:07.840306,30,9569248,11379356,31.90,37.93,48420.53,25868.82,74289.34
2020-08-19 08:37:37.861658,30,9903704,11570276,33.01,38.57,52600.85,24906.98,77507.84
2020-08-19 08:38:07.883263,30,8735972,10459424,29.12,34.86,39082.75,21046.28,60129.03
2020-08-19 08:38:37.904478,30,3351524,5638608,11.17,18.80,6869.41,8866.11,15735.52
2020-08-19 08:39:07.925783,30,8478068,10172688,28.26,33.91,36487.83,19664.12,56151.95
2020-08-19 08:39:37.947367,30,10236228,11842604,34.12,39.48,57016.05,25256.14,82272.20
2020-08-19 08:40:07.968795,30,9410324,11563932,31.37,38.55,46523.13,30876.17,77399.30
2020-08-19 08:40:37.990115,30,6170988,9041212,20.57,30.14,18663.12,23667.41,42330.53
2020-08-19 08:41:08.011711,30,8357968,10950072,27.86,36.50,35324.83,32084.18,67409.01
2020-08-19 08:41:38.033154,30,10445184,13704368,34.82,45.68,59926.80,60757.23,120684.03
2020-08-19 08:42:08.054868,30,9958440,13115272,33.19,43.72,53309.59,54071.07,107380.66
2020-08-19 08:42:38.076068,30,6843448,9324916,22.81,31.08,22942.52,22584.05,45526.57
2020-08-19 08:43:08.097564,30,9529240,12537840,31.76,41.79,47937.52,47454.64,95392.16
2020-08-19 08:43:38.119116,30,11834040,14756580,39.45,49.19,82119.22,65179.09,147298.31
2020-08-19 08:44:08.155535,30,8308260,10934912,27.69,36.45,34851.75,32323.07,67174.82
2020-08-19 08:44:38.161864,30,6103268,8945772,20.34,29.82,18269.08,23024.98,41294.06
2020-08-19 08:45:08.198611,30,8517376,11291912,28.39,37.64,36874.68,35973.44,72848.13
2020-08-19 08:45:38.219968,30,8892776,11584604,29.64,38.62,40726.86,37026.52,77753.38
2020-08-19 08:46:08.241300,30,7110848,9362096,23.70,31.21,24839.65,21118.77,45958.42
2020-08-19 08:46:38.247519,30,6266204,8705984,20.89,29.02,19228.20,19545.89,38774.09
2020-08-19 08:47:08.284250,30,10536948,13345656,35.12,44.49,61238.95,51212.67,112451.62
2020-08-19 08:47:38.305756,30,8276380,11264752,27.59,37.55,34550.88,37853.82,72404.70
2020-08-19 08:48:08.327278,30,10032964,13559724,33.44,45.20,54285.95,63028.62,117314.57
