dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2020-08-22 09:13:50.662239,0.03,0.00,227.22,8.12,23971.39,9520.42,1395030700.00,302.58
2020-08-22 09:14:00.705372,0.03,0.00,179.33,7.89,22961.39,9178.73,581029120.00,210.82
2020-08-22 09:14:10.747740,0.03,0.00,124.39,7.07,19465.23,7977.56,150082140.00,120.61
2020-08-22 09:14:20.790726,0.03,0.00,124.39,7.89,22961.39,9178.73,150082140.00,120.61
2020-08-22 09:14:30.833805,0.03,0.00,134.94,7.89,22961.39,9178.73,202812060.00,136.56
2020-08-22 09:14:40.876599,0.03,0.00,200.67,8.87,27401.58,10665.30,880768830.00,120.61
2020-08-22 09:14:50.919334,0.03,0.00,124.39,7.89,22961.39,9178.73,150082140.00,136.56
2020-08-22 09:15:00.962062,0.04,0.00,79.19,6.71,17992.07,7461.91,28214224.00,120.61
2020-08-22 09:15:11.004953,0.03,0.00,147.26,7.89,22961.39,9178.73,202812060.00,136.56
2020-08-22 09:15:21.047747,0.03,0.00,147.26,7.89,22961.39,9178.73,202812060.00,136.56
2020-08-22 09:15:31.090665,0.03,0.00,147.26,7.67,22009.87,8854.74,397439170.00,180.25
2020-08-22 09:15:41.133621,0.03,0.00,107.32,7.26,20265.53,9178.73,397439170.00,180.25
2020-08-22 09:15:51.176354,0.03,0.00,227.22,8.87,27401.58,10262.22,880768830.00,250.29
2020-08-22 09:16:01.219213,0.03,0.00,134.94,7.89,22009.87,8854.74,150082140.00,120.61
2020-08-22 09:16:11.261900,0.04,0.00,88.61,6.54,20265.53,8255.20,113242300.00,107.38
2020-08-22 09:16:21.304491,0.04,0.00,62.20,5.41,19465.23,7977.56,113242300.00,107.38
2020-08-22 09:16:31.347282,0.03,0.00,261.09,7.67,22009.87,8854.74,397439170.00,180.25
2020-08-22 09:16:41.390073,0.03,0.00,94.13,6.89,18708.40,7713.41,53494468.00,78.80
2020-08-22 09:16:51.432928,0.03,0.00,179.33,7.89,22961.39,9178.73,581029120.00,210.82
2020-08-22 09:17:01.475624,0.04,0.00,179.33,8.12,23971.39,9520.42,581029120.00,210.82
2020-08-22 09:17:11.518571,0.03,0.00,161.84,7.89,22961.39,9178.73,397439170.00,180.25
2020-08-22 09:17:21.561261,0.04,0.00,94.13,6.38,16670.12,6993.73,53494468.00,78.80
2020-08-22 09:17:31.604246,0.03,0.00,454.56,9.15,28697.41,11092.05,18154996000.00,872.18
2020-08-22 09:17:41.662464,0.03,0.00,227.22,8.12,23971.39,9520.42,1395030700.00,302.58
2020-08-22 09:17:51.705321,0.03,0.00,227.22,8.87,27401.58,10665.30,1395030700.00,302.58
2020-08-22 09:18:01.732666,0.04,0.00,94.13,5.29,12548.27,5495.03,53494468.00,78.80
2020-08-22 09:18:11.790797,0.03,0.00,161.84,7.26,20265.53,8255.20,397439170.00,180.25
2020-08-22 09:18:21.833755,0.03,0.00,305.63,8.61,26186.04,10262.22,4178458900.00,475.78
2020-08-22 09:18:31.876356,0.04,0.00,124.39,6.38,16670.12,6993.73,150082140.00,120.61
2020-08-22 09:18:41.903667,0.04,0.00,65.03,4.95,11368.20,5053.02,13610611.00,44.80
