dateTime,sampleTimeSeconds,LPOPmMid,LPOPm10,ratioPmMid,ratioPm10,concentrationPmMid,concentrationPm2_5,concentrationPm10
2020-08-22 00:19:12.528017,30,2666520,5883900,8.89,19.61,5094.81,11941.80,17036.62
2020-08-22 00:19:42.546847,30,7907140,12581432,26.36,41.94,31207.76,65054.20,96261.96
2020-08-22 00:20:12.550244,30,8222800,12308728,27.41,41.03,34049.67,56863.79,90913.46
2020-08-22 00:20:42.553338,30,6947368,10130252,23.16,33.77,23666.05,31914.27,55580.32
2020-08-22 00:21:12.572196,30,7572676,11840104,25.24,39.47,28397.35,53830.22,82227.57
2020-08-22 00:21:42.575571,30,8144708,12336476,27.15,41.12,33329.04,58118.54,91447.59
2020-08-22 00:22:12.578677,30,7614808,11694060,25.38,38.98,28740.29,50907.62,79647.91
2020-08-22 00:22:42.581737,30,5866340,9734108,19.55,32.45,16940.80,33508.18,50448.98
2020-08-22 00:23:12.600480,30,8219548,12457144,27.40,41.52,34019.43,59777.56,93796.99
2020-08-22 00:23:42.603820,30,3584492,6827800,11.95,22.76,7547.58,15287.47,22835.06
2020-08-22 00:24:12.607043,30,7299216,11193640,24.33,37.31,26246.78,45006.15,71252.93
2020-08-22 00:24:42.610208,30,5221512,8386564,17.41,27.96,13699.95,21899.21,35599.15
2020-08-22 00:25:12.628953,30,5710784,9371984,19.04,31.24,16110.12,29963.64,46073.76
2020-08-22 00:25:42.632064,30,3909224,7021064,13.03,23.40,8565.26,15624.45,24189.71
2020-08-22 00:26:12.635558,30,7811640,12002960,26.04,40.01,30384.59,54790.20,85174.79
2020-08-22 00:26:42.638276,30,1530764,4737980,5.10,15.79,2701.14,8897.35,11598.49
2020-08-22 00:27:12.656763,30,7832116,11727492,26.11,39.09,30559.69,49673.49,80233.18
2020-08-22 00:27:42.660085,30,8628736,12540732,28.76,41.80,37987.44,57462.21,95449.65
2020-08-22 00:28:12.663342,30,7574608,11652384,25.25,38.84,28413.00,50509.66,78922.66
2020-08-22 00:28:42.666615,30,7190020,11237856,23.97,37.46,25423.84,46543.64,71967.48
2020-08-22 00:29:12.685273,30,7772792,12736000,25.91,42.45,30054.52,69337.46,99391.98
2020-08-22 00:29:42.688430,30,8163704,12421008,27.21,41.40,33503.26,59585.67,93088.93
2020-08-22 00:30:12.691881,30,7728416,12172532,25.76,40.58,29680.84,58643.17,88324.02
2020-08-22 00:30:42.710441,30,7945104,11779700,26.48,39.27,31539.65,49613.73,81153.38
2020-08-22 00:31:12.713682,30,7624028,11946768,25.41,39.82,28815.77,55333.64,84149.41
2020-08-22 00:31:42.716723,30,8073144,11965928,26.91,39.89,32678.85,51819.17,84498.02
2020-08-22 00:32:12.735421,30,7099884,10464152,23.67,34.88,24759.58,35436.72,60196.30
2020-08-22 00:32:42.738665,30,5685232,9524296,18.95,31.75,15976.72,31901.34,47878.07
2020-08-22 00:33:12.741812,30,8126888,12348816,27.09,41.16,33166.24,58519.68,91685.91
2020-08-22 00:33:42.745170,30,8054040,12567408,26.85,41.89,32506.92,63474.58,95981.49
2020-08-22 00:34:12.763870,30,7040840,11223036,23.47,37.41,24331.71,47395.69,71727.40
2020-08-22 00:34:42.767050,30,8084332,12117272,26.95,40.39,32779.88,54508.71,87288.59
2020-08-22 00:35:12.770169,30,8468904,12733256,28.23,42.44,36398.09,62937.68,99335.77
2020-08-22 00:35:42.788687,30,8660864,12557980,28.87,41.86,38313.14,57480.15,95793.29
2020-08-22 00:36:12.791806,30,7493388,11543320,24.98,38.48,27760.42,49287.01,77047.43
2020-08-22 00:36:42.795092,30,7962248,11700600,26.54,39.00,31690.40,48071.79,79762.19
2020-08-22 00:37:12.813472,30,8505508,12484792,28.35,41.62,36757.56,57583.82,94341.38
2020-08-22 00:37:42.816822,30,8390020,12434676,27.97,41.45,35632.44,57723.89,93356.33
2020-08-22 00:38:12.819972,30,6682636,11003320,22.28,36.68,21856.59,46379.52,68236.12
2020-08-22 00:38:42.823097,30,7772796,11271312,25.91,37.57,30054.56,42457.02,72511.59
2020-08-22 00:39:12.841666,30,7555720,11733980,25.19,39.11,28260.20,52086.91,80347.11
2020-08-22 00:39:42.844958,30,7741232,12037860,25.80,40.13,29788.38,56027.84,85816.21
2020-08-22 00:40:12.848160,30,5333396,9240396,17.78,30.80,14224.89,30331.33,44556.22
2020-08-22 00:40:42.851138,30,6618340,9892792,22.06,32.98,21433.68,31026.68,52460.36
2020-08-22 00:41:12.869735,30,7571632,11889828,25.24,39.63,28388.87,54730.61,83119.48
2020-08-22 00:41:42.873131,30,7938436,12112932,26.46,40.38,31481.16,55726.57,87207.73
2020-08-22 00:42:12.876387,30,6970964,11017592,23.24,36.73,23832.76,44626.27,68459.04
2020-08-22 00:42:42.895017,30,7387648,11094628,24.63,36.98,26928.10,42743.48,69671.57
2020-08-22 00:43:12.898189,30,7153504,11889788,23.85,39.63,25153.09,57965.64,83118.73
2020-08-22 00:43:42.901432,30,7757724,12210256,25.86,40.70,29927.23,59108.58,89035.81
2020-08-22 00:44:12.920104,30,6656748,10793500,22.19,35.98,21685.55,43333.90,65019.45
2020-08-22 00:44:42.923340,30,7032788,10690224,23.44,35.63,24273.82,39203.81,63477.63
2020-08-22 00:45:12.926635,30,7095492,11885240,23.65,39.62,24727.55,58309.34,83036.88
2020-08-22 00:45:42.929951,30,8391736,12337592,27.97,41.13,35648.93,55820.26,91469.19
2020-08-22 00:46:12.948486,30,6330484,10384052,21.10,34.61,19617.09,39447.08,59064.17
2020-08-22 00:46:42.951719,30,6856652,10929304,22.86,36.43,23033.49,44054.88,67088.37
2020-08-22 00:47:12.954731,30,8211924,12361964,27.37,41.21,33948.61,57991.71,91940.33
2020-08-22 00:47:42.957957,30,7597064,12421248,25.32,41.40,28595.47,64498.16,93093.63
2020-08-22 00:48:12.976360,30,6200908,10355056,20.67,34.52,18839.28,39818.93,58658.21
2020-08-22 00:48:42.979576,30,6176708,9997728,20.59,33.33,18696.70,35125.98,53822.68
2020-08-22 00:49:12.982844,30,7940688,11914756,26.47,39.72,31500.90,52068.40,83569.30
2020-08-22 00:49:42.986000,30,7566064,12093852,25.22,40.31,28343.79,58508.71,86852.51
2020-08-22 00:50:13.004561,30,5523556,9500752,18.41,31.67,15152.30,32443.52,47595.82
2020-08-22 00:50:43.007753,30,6172128,10112416,20.57,33.71,18669.80,36671.57,55341.38
2020-08-22 00:51:13.010462,30,4028896,7355804,13.43,24.52,8963.01,17718.19,26681.20
2020-08-22 00:51:43.013470,30,5750336,9479572,19.17,31.60,16318.29,31024.64,47342.93
2020-08-22 00:52:13.032065,30,6641484,10394396,22.14,34.65,21585.18,37624.31,59209.50
2020-08-22 00:52:43.035238,30,5669232,9222568,18.90,30.74,15893.63,28459.86,44353.49
2020-08-22 00:53:13.038427,30,7692044,12076148,25.64,40.25,29377.18,57146.70,86523.88
2020-08-22 00:53:43.041579,30,5569812,9263412,18.57,30.88,15384.75,29434.18,44818.93
2020-08-22 00:54:13.060096,30,3858784,8103888,12.86,27.01,8401.37,24555.62,32956.98
2020-08-22 00:54:43.063104,30,5463520,9633816,18.21,32.11,14854.64,34352.98,49207.62
2020-08-22 00:55:13.066448,30,5571976,10874320,18.57,36.25,15395.69,50849.34,66245.03
2020-08-22 00:55:43.069548,30,6737896,11696576,22.46,38.99,22225.17,57466.66,79691.84
2020-08-22 00:56:13.088167,30,4410740,8314252,14.70,27.71,10320.42,24588.10,34908.52
2020-08-22 00:56:43.091220,30,1881296,4565572,6.27,15.22,3383.37,7527.98,10911.34
2020-08-22 00:57:13.094147,30,2997544,5759540,9.99,19.20,5914.29,10452.74,16367.03
2020-08-22 00:57:43.097511,30,7034228,11319064,23.45,37.73,24284.18,49009.30,73293.48
2020-08-22 00:58:13.100408,30,5718180,9628816,19.06,32.10,16148.88,32997.45,49146.33
2020-08-22 00:58:43.103632,30,5873628,9831236,19.58,32.77,16980.52,34692.68,51673.20
2020-08-22 00:59:13.121891,30,7136536,12458136,23.79,41.53,25028.05,68788.46,93816.52
2020-08-22 00:59:43.125227,30,8345004,12503448,27.82,41.68,35200.99,59508.97,94709.96
2020-08-22 01:00:13.128264,30,4663896,9727244,15.55,32.42,11299.39,39063.91,50363.29
2020-08-22 01:00:43.131372,30,4574368,8603260,15.25,28.68,10945.65,26785.04,37730.69
2020-08-22 01:01:13.149815,30,5874088,12039044,19.58,40.13,16983.02,68855.04,85838.06
2020-08-22 01:01:43.153171,30,6955500,11129660,23.18,37.10,23723.42,46504.69,70228.10
2020-08-22 01:02:13.156264,30,5570728,11273144,18.57,37.58,15389.38,57152.14,72541.52
2020-08-22 01:02:43.174886,30,5408288,9314724,18.03,31.05,14584.79,30823.96,45408.75
2020-08-22 01:03:13.178088,30,7235104,14090372,24.12,46.97,25761.18,104251.55,130012.73
2020-08-22 01:03:43.181441,30,7643404,13092936,25.48,43.64,28974.87,77922.98,106897.85
2020-08-22 01:04:13.199843,30,4932228,9641860,16.44,32.14,12410.99,36895.34,49306.32
2020-08-22 01:04:43.203065,30,5657464,10339612,18.86,34.47,15832.73,42610.10,58442.82
2020-08-22 01:05:13.206133,30,3868716,8020784,12.90,26.74,8433.46,23775.83,32209.29
2020-08-22 01:05:43.209411,30,4620500,7640892,15.40,25.47,11126.88,17827.32,28954.20
2020-08-22 01:06:13.212639,30,6104668,9715632,20.35,32.39,18277.17,31941.42,50218.59
2020-08-22 01:06:43.231030,30,5338620,9661136,17.80,32.20,14249.77,35293.71,49543.48
2020-08-22 01:07:13.234216,30,6953680,11359288,23.18,37.86,23710.56,50246.21,73956.77
2020-08-22 01:07:43.237376,30,7825828,12251664,26.09,40.84,30505.83,59316.05,89821.89
2020-08-22 01:08:13.240494,30,5375064,9074360,17.92,30.25,14424.28,28270.74,42695.02
2020-08-22 01:08:43.259135,30,5492912,9124080,18.31,30.41,14999.80,28246.30,43246.11
2020-08-22 01:09:13.262258,30,6294496,9748144,20.98,32.49,19398.63,31225.93,50624.56
2020-08-22 01:09:43.265167,30,5309276,8542164,17.70,28.47,14110.45,23009.75,37120.20
2020-08-22 01:10:13.268356,30,4678048,8025984,15.59,26.75,11356.07,20899.61,32255.68
2020-08-22 01:10:43.286969,30,5400340,8629968,18.00,28.77,14546.27,23453.63,37999.89
2020-08-22 01:11:13.290043,30,6067260,9541064,20.22,31.80,18062.21,30017.69,48079.89
2020-08-22 01:11:43.293294,30,5015716,8145824,16.72,27.15,12773.09,20566.16,33339.25
2020-08-22 01:12:13.296302,30,3594476,6496836,11.98,21.66,7577.59,13074.15,20651.74
2020-08-22 01:12:43.299340,30,1258416,3530000,4.19,11.77,2196.20,5189.02,7385.22
2020-08-22 01:13:13.302610,30,8056676,11547780,26.86,38.49,32530.61,44592.85,77123.46
2020-08-22 01:13:43.321009,30,8161916,12537184,27.21,41.79,33486.83,61892.25,95379.09
2020-08-22 01:14:13.324089,30,4545496,8608024,15.15,28.69,10833.35,26945.23,37778.58
2020-08-22 01:14:43.327352,30,5737768,8964288,19.13,29.88,16251.92,25241.74,41493.66
2020-08-22 01:15:13.330387,30,7349064,12210248,24.50,40.70,26629.17,62406.52,89035.70
2020-08-22 01:15:43.348912,30,6368532,10654332,21.23,35.51,19850.12,43097.96,62948.08
2020-08-22 01:16:13.352036,30,4176072,7756396,13.92,25.85,9469.91,20446.11,29916.02
2020-08-22 01:16:43.355237,30,5688588,9267772,18.96,30.89,15994.20,28874.63,44868.83
2020-08-22 01:17:13.358324,30,5560888,9505324,18.54,31.68,15339.69,32310.84,47650.53
2020-08-22 01:17:43.361539,30,3925300,7041316,13.08,23.47,8617.95,15717.21,24335.16
2020-08-22 01:18:13.364622,30,3833852,6976812,12.78,23.26,8321.17,15553.06,23874.22
2020-08-22 01:18:43.383337,30,4976292,8852708,16.59,29.51,12601.12,27700.76,40301.88
2020-08-22 01:19:13.386477,30,6674608,11141228,22.25,37.14,21803.43,48609.17,70412.60
2020-08-22 01:19:43.389797,30,5713204,8842364,19.04,29.47,16122.80,24069.91,40192.71
2020-08-22 01:20:13.392845,30,4886780,8015540,16.29,26.72,12217.16,19945.38,32162.54
2020-08-22 01:20:43.411287,30,5252676,8483516,17.51,28.28,13844.65,22696.60,36541.25
2020-08-22 01:21:13.414688,30,7364076,11883944,24.55,39.61,26745.17,56268.38,83013.55
2020-08-22 01:21:43.418027,30,7680608,12410544,25.60,41.37,29282.22,63602.45,92884.66
2020-08-22 01:22:13.421012,30,6734760,10968208,22.45,36.56,22204.13,45485.71,67689.84
2020-08-22 01:22:43.439618,30,6531292,10331072,21.77,34.44,20871.21,37452.74,58323.95
2020-08-22 01:23:13.442841,30,7328212,11938676,24.43,39.80,26468.71,57533.73,84002.45
2020-08-22 01:23:43.446132,30,7316164,11344960,24.39,37.82,26376.31,47343.68,73719.99
2020-08-22 01:24:13.449288,30,4197424,7950200,13.99,26.50,9545.11,22039.29,31584.40
2020-08-22 01:24:43.467767,30,5535812,9470276,18.45,31.57,15213.63,32018.59,47232.22
2020-08-22 01:25:13.470987,30,8170588,11984952,27.24,39.95,33566.56,51278.67,84845.23
2020-08-22 01:25:43.474201,30,7824552,12195204,26.08,40.65,30494.91,58256.46,88751.38
2020-08-22 01:26:13.477230,30,5939592,9894956,19.80,32.98,17343.23,35144.92,52488.15
2020-08-22 01:26:43.495703,30,5630204,9595636,18.77,31.99,15692.35,33048.71,48741.05
2020-08-22 01:27:13.498906,30,7818796,12116832,26.06,40.39,30445.69,56834.72,87280.41
2020-08-22 01:27:43.502146,30,6446712,10681924,21.49,35.61,20335.66,43019.20,63354.86
2020-08-22 01:28:13.505203,30,6760016,10873444,22.53,36.24,22374.06,43857.62,66231.68
2020-08-22 01:28:43.523731,30,7194260,10989992,23.98,36.63,25455.42,42572.97,68028.38
2020-08-22 01:29:13.527076,30,7667360,12250448,25.56,40.83,29172.49,60626.26,89798.75
2020-08-22 01:29:43.530149,30,7329928,11823136,24.43,39.41,26481.89,55442.84,81924.73
2020-08-22 01:30:13.533328,30,5447744,9529320,18.16,31.76,14777.17,33161.30,47938.48
2020-08-22 01:30:43.551802,30,5439632,9016940,18.13,30.06,14737.46,27327.63,42065.10
2020-08-22 01:31:13.555109,30,7601132,12018616,25.34,40.06,28628.63,56833.48,85462.10
2020-08-22 01:31:43.558317,30,6515652,10145768,21.72,33.82,20771.36,35017.48,55788.85
2020-08-22 01:32:13.561259,30,2084084,5188868,6.95,17.30,3798.43,9751.18,13549.61
2020-08-22 01:32:43.564279,30,3985116,6984040,13.28,23.28,8816.03,15109.51,23925.53
2020-08-22 01:33:13.582812,30,7641196,11241744,25.47,37.47,28956.69,43073.93,72030.62
2020-08-22 01:33:43.585956,30,4446552,7696980,14.82,25.66,10454.95,18963.32,29418.27
2020-08-22 01:34:13.588955,30,3573932,6435652,11.91,21.45,7515.94,12750.48,20266.42
2020-08-22 01:34:43.592174,30,4887356,8130416,16.29,27.10,12219.60,20978.80,33198.40
2020-08-22 01:35:13.595518,30,4792356,7236260,15.97,24.12,11821.77,13948.10,25769.87
2020-08-22 01:35:43.613920,30,3320948,6008128,11.07,20.03,6783.43,10942.97,17726.40
2020-08-22 01:36:13.616918,30,3073964,5669420,10.25,18.90,6113.24,9781.37,15894.61
2020-08-22 01:36:43.619666,30,2681536,5189316,8.94,17.30,5130.57,8421.10,13551.67
2020-08-22 01:37:13.623021,30,8205204,12395088,27.35,41.32,33886.26,58697.08,92583.34
2020-08-22 01:37:43.626143,30,5167052,8212560,17.22,27.38,13449.85,20504.68,33954.53
2020-08-22 01:38:13.629199,30,5113956,7827968,17.05,26.09,13209.38,17314.78,30524.15
2020-08-22 01:38:43.632406,30,4110696,7521720,13.70,25.07,9242.29,18744.46,27986.74
2020-08-22 01:39:13.650960,30,5631104,8974568,18.77,29.92,15696.97,25907.79,41604.76
2020-08-22 01:39:43.654097,30,8041044,12445632,26.80,41.49,32390.35,61180.66,93571.01
2020-08-22 01:40:13.657202,30,6077348,10045088,20.26,33.48,18119.97,36326.03,54446.00
2020-08-22 01:40:43.660344,30,5660128,9367172,18.87,31.22,15846.50,30171.11,46017.61
2020-08-22 01:41:13.678790,30,7927136,12296916,26.42,40.99,31382.23,59304.38,90686.61
2020-08-22 01:41:43.681877,30,7899172,12244528,26.33,40.82,31138.43,58547.63,89686.06
2020-08-22 01:42:13.685053,30,5727484,9518220,19.09,31.73,16197.77,31607.36,47805.13
2020-08-22 01:42:43.688145,30,5322116,8824156,17.74,29.41,14171.28,25829.79,40001.07
2020-08-22 01:43:13.706513,30,6803092,10318824,22.68,34.40,22666.19,35487.68,58153.86
2020-08-22 01:43:43.709675,30,2865708,5390296,9.55,17.97,5579.90,8917.80,14497.70
2020-08-22 01:44:13.712810,30,3536480,7129568,11.79,23.77,7404.41,17572.42,24976.83
2020-08-22 01:44:43.715878,30,2226492,4661276,7.42,15.54,4100.23,7188.68,11288.91
2020-08-22 01:45:13.718665,30,494808,3198584,1.65,10.66,852.89,5593.19,6446.08
2020-08-22 01:45:43.705992,30,387704,2408620,1.29,8.03,668.67,3831.23,4499.90
2020-08-22 01:46:13.709019,30,2497992,6410348,8.33,21.37,4702.05,15406.65,20108.70
2020-08-22 01:46:43.727573,30,4764112,8135148,15.88,27.12,11705.40,21536.23,33241.63
2020-08-22 01:47:13.730522,30,2825132,5914412,9.42,19.71,5479.16,11724.90,17204.07
2020-08-22 01:47:43.733758,30,7904976,12200740,26.35,40.67,31188.92,57666.95,88855.87
2020-08-22 01:48:13.736837,30,4717684,8941008,15.73,29.80,11515.97,29726.89,41242.86
2020-08-22 01:48:43.739870,30,5686192,9256916,18.95,30.86,15981.72,28762.91,44744.63
2020-08-22 01:49:13.758304,30,6656892,10185100,22.19,33.95,21686.49,34633.53,56320.03
2020-08-22 01:49:43.761447,30,5559616,8993776,18.53,29.98,15333.27,26479.70,41812.98
2020-08-22 01:50:13.764527,30,5389600,9501340,17.97,31.67,14494.33,33108.50,47602.83
2020-08-22 01:50:43.767688,30,3233380,6877544,10.78,22.93,6540.93,16637.07,23178.00
2020-08-22 01:51:13.770748,30,2453108,5501104,8.18,18.34,4600.01,10440.44,15040.45
2020-08-22 01:51:43.773621,30,2406716,4804032,8.02,16.01,4495.64,7374.50,11870.14
2020-08-22 01:52:13.776543,30,1953144,5117404,6.51,17.06,3528.55,9696.34,13224.89
2020-08-22 01:52:43.779653,30,2587556,5321804,8.63,17.74,4908.85,9260.96,14169.81
2020-08-22 01:53:13.782659,30,3036748,6060200,10.12,20.20,6015.87,12005.99,18021.86
2020-08-22 01:53:43.801113,30,5554052,8777452,18.51,29.26,15305.24,24207.48,39512.71
2020-08-22 01:54:13.804025,30,3922868,7841872,13.08,26.14,8609.96,22033.40,30643.36
2020-08-22 01:54:43.807183,30,5368696,9121588,17.90,30.41,14393.67,28824.71,43218.37
2020-08-22 01:55:13.810408,30,6621436,9915172,22.07,33.05,21453.90,31294.81,52748.71
2020-08-22 01:55:43.813493,30,5399660,8790432,18.00,29.30,14542.97,25105.01,39647.98
2020-08-22 01:56:13.816570,30,4233428,7949860,14.11,26.50,9672.90,21908.50,31581.40
2020-08-22 01:56:43.834966,30,5251412,8730620,17.50,29.10,13838.76,25188.73,39027.50
2020-08-22 01:57:13.838031,30,5581880,9368368,18.61,31.23,15445.84,30585.74,46031.58
2020-08-22 01:57:43.841099,30,5569196,8235392,18.56,27.45,15381.63,18785.34,34166.97
2020-08-22 01:58:13.844157,30,3772128,7078972,12.57,23.60,8124.89,16482.50,24607.39
2020-08-22 01:58:43.847212,30,5355580,8782508,17.85,29.28,14330.78,25234.57,39565.36
2020-08-22 01:59:13.865592,30,7840172,11789120,26.13,39.30,30628.79,50691.40,81320.19
2020-08-22 01:59:43.868694,30,6869092,10566340,22.90,35.22,23119.47,38544.18,61663.64
2020-08-22 02:00:13.871763,30,5111408,8826768,17.04,29.42,13197.92,26830.62,40028.55
2020-08-22 02:00:43.874846,30,4627448,7451220,15.42,24.84,11154.37,16271.80,27426.17
2020-08-22 02:01:13.893267,30,8548456,12718948,28.49,42.40,37182.74,61860.30,99043.04
2020-08-22 02:01:43.896645,30,7542484,12269236,25.14,40.90,28153.49,62003.58,90157.07
2020-08-22 02:02:13.899657,30,5190388,9596572,17.30,31.99,13556.58,35195.85,48752.43
2020-08-22 02:02:43.902803,30,6102996,10047504,20.34,33.49,18267.51,36210.42,54477.93
2020-08-22 02:03:13.921177,30,7604000,11789928,25.35,39.30,28652.02,52682.49,81334.51
2020-08-22 02:03:43.924278,30,7196256,10822148,23.99,36.07,25470.28,39981.66,65451.94
2020-08-22 02:04:13.927239,30,5525064,9045116,18.42,30.15,15159.84,27213.49,42373.33
2020-08-22 02:04:43.930247,30,5328232,9004488,17.76,30.01,14200.33,27729.10,41929.43
2020-08-22 02:05:13.948728,30,5413504,9038556,18.05,30.13,14610.11,27691.33,42301.43
2020-08-22 02:05:43.951888,30,5247392,8440544,17.49,28.14,13820.03,22301.38,36121.41
2020-08-22 02:06:13.955002,30,4588048,7381796,15.29,24.61,10999.16,15883.43,26882.59
2020-08-22 02:06:43.957860,30,5449208,9684248,18.16,32.28,14784.36,35044.60,49828.96
2020-08-22 02:07:13.960926,30,5604872,9321600,18.68,31.07,15562.75,29925.50,45488.25
2020-08-22 02:07:43.979438,30,5772476,8963920,19.24,29.88,16435.71,25053.98,41489.69
2020-08-22 02:08:13.982385,30,4751600,8648052,15.84,28.83,11654.12,26528.88,38183.00
2020-08-22 02:08:43.985446,30,4458064,8493496,14.86,28.31,10498.46,26140.84,36639.30
2020-08-22 02:09:13.988505,30,6174172,9406356,20.58,31.35,18681.80,27794.65,46476.46
2020-08-22 02:09:43.991503,30,5235272,8402364,17.45,28.01,13763.70,21987.72,35751.42
2020-08-22 02:10:14.009948,30,3578208,7045080,11.93,23.48,7528.74,16833.51,24362.25
2020-08-22 02:10:44.012981,30,5408184,9192160,18.03,30.64,14584.28,29425.09,44009.38
2020-08-22 02:11:14.016174,30,5690776,9600948,18.97,32.00,16005.59,32800.16,48805.75
2020-08-22 02:11:44.019382,30,5425932,8434268,18.09,28.11,14670.58,21389.82,36060.39
2020-08-22 02:12:14.022351,30,4790568,8754384,15.97,29.18,11814.38,27458.79,39273.17
2020-08-22 02:12:44.040750,30,5613884,8501776,18.71,28.34,15608.76,21112.02,36720.79
2020-08-22 02:13:14.043792,30,5590604,9090756,18.64,30.30,15490.12,27386.03,42876.15
2020-08-22 02:13:44.046969,30,4650912,8311200,15.50,27.70,11247.56,23632.04,34879.60
2020-08-22 02:14:14.049905,30,4470140,8514004,14.90,28.38,10544.26,26297.14,36841.40
2020-08-22 02:14:44.052957,30,4159076,7931940,13.86,26.44,9410.35,22013.91,31424.27
2020-08-22 02:15:14.071125,30,4054068,7224328,13.51,24.08,9048.30,16631.93,25680.23
2020-08-22 02:15:44.058706,30,938892,2910484,3.13,9.70,1624.53,4067.71,5692.24
2020-08-22 02:16:14.061755,30,2211884,5127484,7.37,17.09,4068.86,9201.48,13270.33
2020-08-22 02:16:44.080106,30,4855840,8719456,16.19,29.06,12086.52,26825.99,38912.52
2020-08-22 02:17:14.083116,30,6306652,9947140,21.02,33.16,19472.20,33690.50,53162.71
2020-08-22 02:17:44.086138,30,5034684,8490404,16.78,28.30,12856.46,23752.46,36608.91
2020-08-22 02:18:14.089188,30,4112056,7410952,13.71,24.70,9246.98,17862.87,27109.85
2020-08-22 02:18:44.092087,30,5571464,9158340,18.57,30.53,15393.10,28235.87,43628.96
2020-08-22 02:19:14.110372,30,6262744,9570964,20.88,31.90,19207.44,29233.90,48441.33
2020-08-22 02:19:44.113502,30,4319548,6954036,14.40,23.18,9983.58,13729.48,23713.07
2020-08-22 02:20:14.116484,30,4501608,7954028,15.01,26.51,10664.28,20953.80,31618.07
2020-08-22 02:20:44.119479,30,3589100,7034164,11.96,23.45,7561.42,16722.30,24283.72
